symbol,date,adjOpen,adjHigh,adjLow,adjClose,volume
"SLXX.L","2021-02-25","126.39","126.39","125.31","125.6","168324",
"SLXX.L","2021-02-24","127.52","127.52","125.53","126.57","16776",
"SLXX.L","2021-02-23","127.2","127.42","126.48","126.83","39610",
"SLXX.L","2021-02-22","127.27","127.62","126.85","127.47","104217",
"SLXX.L","2021-02-19","127.78","128.09","127.13","127.61","14462",
"SLXX.L","2021-02-18","128.51","128.88","127.74","128.25","20730",
"SLXX.L","2021-02-17","128.26","128.74","127.97","128.59","22612",
"SLXX.L","2021-02-16","128.53","128.82","128.04","128.37","41601",
"SLXX.L","2021-02-15","129.19","129.19","128.18","128.65","11419",
"SLXX.L","2021-02-12","130.09","130.09","129.03","129.39","56692",
"SLXX.L","2021-02-11","129.42","130.07","129.04","129.71","25964",
"SLXX.L","2021-02-10","129.69","129.73","129.16","129.16","30802",
"SLXX.L","2021-02-09","129.73","129.77","129.17","129.56","27086",
"SLXX.L","2021-02-08","128.86","129.29","128.12","128.97","11088",
"SLXX.L","2021-02-05","129.64","129.64","128.63","128.71","18586",
"SLXX.L","2021-02-04","130.25","130.41","129.12","129.3","11411",
"SLXX.L","2021-02-03","130.07","130.29","129.78","130.17","12857",
"SLXX.L","2021-02-02","130.02","130.29","129.66","129.95","25518",
"SLXX.L","2021-02-01","130.16","130.52","129.86","130.12","31919",
"SLXX.L","2021-01-29","129.84","131.22","129.84","130.05","39197",
"SLXX.L","2021-01-28","130.89","131.32","130.38","130.49","9010",
"SLXX.L","2021-01-27","130.56","131.73","130.56","131.13","17766",
"SLXX.L","2021-01-26","131.41","131.73","130.89","131.25","15821",
"SLXX.L","2021-01-25","131.28","131.28","130.06","131.04","12245",
"SLXX.L","2021-01-22","130.77","131.21","130.16","130.73","17841",
"SLXX.L","2021-01-21","130.92","131.13","130.21","130.51","21476",
"SLXX.L","2021-01-20","131.49","131.5","130.65","130.8","18348",
"SLXX.L","2021-01-19","130.4","131.29","130.4","130.81","18368",
"SLXX.L","2021-01-18","131.43","131.67","130.27","130.85","9329",
"SLXX.L","2021-01-15","131.64","131.64","130.55","131.13","8980",
"SLXX.L","2021-01-14","130.24","131.35","130.14","130.78","12650",
"SLXX.L","2021-01-13","129.23","130.79","129.23","130.66","17707",
"SLXX.L","2021-01-12","131.4","131.4","130.15","130.27","33693",
"SLXX.L","2021-01-11","130.98","131.45","130.66","130.87","41972",
"SLXX.L","2021-01-08","130.76","131.58","130.76","130.93","31981",
"SLXX.L","2021-01-07","131.34","132.14","130.99","131.41","9264",
"SLXX.L","2021-01-06","131.81","132.04","131.49","131.65","33676",
"SLXX.L","2021-01-05","132.27","133.01","131.93","132.2","9980",
"SLXX.L","2021-01-04","131.51","133.04","131.51","132.32","12796",
"SLXX.L","2020-12-31","131.31","132.58","131.31","132.21","882",
"SLXX.L","2020-12-30","131.81","132.15","131.34","132.06","7953",
"SLXX.L","2020-12-29","132.06","132.27","131.1","132.06","19244",
"SLXX.L","2020-12-24","130.54","131.53","130.54","131.51","2902",
"SLXX.L","2020-12-23","132.09","132.33","130.66","130.81","11339",
"SLXX.L","2020-12-22","131.75","132.28","131.23","132.28","6027",
"SLXX.L","2020-12-21","132.47","132.47","131.52","131.79","6959",
"SLXX.L","2020-12-18","131.85","131.85","130.86","131.62","18334",
"SLXX.L","2020-12-17","131.33","131.47","130.18","131.23","40510",
"SLXX.L","2020-12-16","131.44","131.44","130.27","130.62","18661",
"SLXX.L","2020-12-15","131.56","131.79","130.88","131.03","12693",
"SLXX.L","2020-12-14","131.53","131.74","130.93","131.42","15772",
"SLXX.L","2020-12-11","132.32","132.36","131.7","131.83","34524",
"SLXX.L","2020-12-10","131.44","131.75","130.86","131.65","8293",
"SLXX.L","2020-12-09","130.98","131.23","130.5","131.14","213635",
"SLXX.L","2020-12-08","130.03","131.01","130.03","131.01","16203",
"SLXX.L","2020-12-07","129.39","130.69","129.39","130.56","33518",
"SLXX.L","2020-12-04","129.8","130.31","129.27","129.69","13866",
"SLXX.L","2020-12-03","130.27","130.27","129.35","129.71","64688",
"SLXX.L","2020-12-02","130.21","130.21","129.46","129.84","11221",
"SLXX.L","2020-12-01","129.91","130.31","129.4","129.53","13074",
"SLXX.L","2020-11-30","130.63","130.66","129.87","130.2","19365",
"SLXX.L","2020-11-27","129.88","130.26","129.7","130.04","15902",
"SLXX.L","2020-11-26","129.9","130.04","129.45","130.04","44903",
"SLXX.L","2020-11-25","129.67","129.9","128.94","129.68","12491",
"SLXX.L","2020-11-24","128.91","129.92","128.79","129.73","17635",
"SLXX.L","2020-11-23","128.54","129.53","128.54","129.37","13645",
"SLXX.L","2020-11-20","128.66","129.28","128.44","129.24","29149",
"SLXX.L","2020-11-19","128.5","128.81","128.07","128.59","10921",
"SLXX.L","2020-11-18","128.87","129.1","128.14","128.3","27087",
"SLXX.L","2020-11-17","128.24","128.54","127.64","128.38","17716",
"SLXX.L","2020-11-16","128.66","128.66","127.47","128.29","47519",
"SLXX.L","2020-11-13","127.37","128.57","127.37","127.92","14922",
"SLXX.L","2020-11-12","127.33","128","127.18","127.8","17431",
"SLXX.L","2020-11-11","126.74","127.48","126.74","127.19","13833",
"SLXX.L","2020-11-10","126.91","127.58","126.91","127.02","42497",
"SLXX.L","2020-11-09","128.55","128.61","127.3","127.3","22894",
"SLXX.L","2020-11-06","128.96","129.01","127.85","128.12","20125",
"SLXX.L","2020-11-05","128.49","128.99","128.29","128.29","23902",
"SLXX.L","2020-11-04","127.73","128.46","127.53","127.96","19188",
"SLXX.L","2020-11-03","127.28","127.94","127.2","127.26","14225",
"SLXX.L","2020-11-02","127.95","127.95","126.84","127.89","43031",
"SLXX.L","2020-10-30","127.68","128.01","127.06","127.16","62987",
"SLXX.L","2020-10-29","128.64","128.64","127.73","127.75","16847",
"SLXX.L","2020-10-28","128.27","128.94","128.25","128.64","14264",
"SLXX.L","2020-10-27","128.69","128.71","127.58","128.4","9135",
"SLXX.L","2020-10-26","128.5","128.5","127.69","127.81","22572",
"SLXX.L","2020-10-23","127.56","128.09","127.1","127.98","7259",
"SLXX.L","2020-10-22","128.56","128.56","127.19","127.55","7543",
"SLXX.L","2020-10-21","128.79","128.79","127.63","128.1","8970",
"SLXX.L","2020-10-20","127.9","128.87","127.9","128.19","16166",
"SLXX.L","2020-10-19","128.21","128.78","127.83","128.65","13318",
"SLXX.L","2020-10-16","128.77","128.77","127.66","128.22","9315",
"SLXX.L","2020-10-15","128.17","128.67","127.72","128.31","40360",
"SLXX.L","2020-10-14","127.99","128.53","127.64","127.87","54995",
"SLXX.L","2020-10-13","127.92","127.92","127.12","127.58","15515",
"SLXX.L","2020-10-12","127.94","127.94","126.98","127.17","132035",
"SLXX.L","2020-10-09","126.82","127.43","126.82","127.18","64092",
"SLXX.L","2020-10-08","127.21","127.25","126.73","127.25","47940",
"SLXX.L","2020-10-07","127.14","127.38","126.47","126.77","145017",
"SLXX.L","2020-10-06","125.92","127.35","125.92","127.06","13048",
"SLXX.L","2020-10-05","126.85","127.45","126.43","126.56","10815",
"SLXX.L","2020-10-02","127.55","127.71","126.73","127.04","19392",
"SLXX.L","2020-10-01","127.15","127.33","126.37","126.72","33274",
"SLXX.L","2020-09-30","127.91","127.91","126.8","126.8","25433",
"SLXX.L","2020-09-29","127.05","127.57","126.86","127.45","16310",
"SLXX.L","2020-09-28","127.29","127.59","126.95","126.95","11676",
"SLXX.L","2020-09-25","127.16","127.43","126.92","127.18","12900",
"SLXX.L","2020-09-24","126.65","127.27","126.65","126.75","15478",
"SLXX.L","2020-09-23","127.49","127.81","126.94","127.29","21671",
"SLXX.L","2020-09-22","128.11","128.11","127.07","127.22","31055",
"SLXX.L","2020-09-21","128.24","128.47","127.88","127.95","50956",
"SLXX.L","2020-09-18","128.21","128.4","127.57","128.16","48367",
"SLXX.L","2020-09-17","127.95","128.17","127.12","127.83","9974",
"SLXX.L","2020-09-16","126.75","127.95","126.75","127.41","12786",
"SLXX.L","2020-09-15","127.66","127.71","127.25","127.56","14375",
"SLXX.L","2020-09-14","127.98","128.07","127.63","127.81","5749",
"SLXX.L","2020-09-11","127.48","127.91","127.37","127.91","9996",
"SLXX.L","2020-09-10","126.9","127.84","126.9","127.44","31505",
"SLXX.L","2020-09-09","128.2","128.47","127.25","127.25","12962",
"SLXX.L","2020-09-08","128.31","128.31","127.69","128.05","15905",
"SLXX.L","2020-09-07","126.99","127.93","126.99","127.83","14121",
"SLXX.L","2020-09-04","127.86","127.86","127.19","127.39","21025",
"SLXX.L","2020-09-03","127.54","128.13","127.22","127.99","31891",
"SLXX.L","2020-09-02","127.21","128.06","126.74","128.06","9261",
"SLXX.L","2020-09-01","126.51","127.18","126.25","126.65","15780",
"SLXX.L","2020-08-28","126.25","126.86","126.09","126.82","16127",
"SLXX.L","2020-08-27","126.66","127.16","126.07","126.35","87622",
"SLXX.L","2020-08-26","127.46","127.46","126.27","126.27","22696",
"SLXX.L","2020-08-25","128.14","128.14","126.79","127.07","38057",
"SLXX.L","2020-08-24","127.03","127.8","127.03","127.57","9476",
"SLXX.L","2020-08-21","126.81","127.74","126.81","127.36","6740",
"SLXX.L","2020-08-20","126.86","127.66","126.86","127.47","9080",
"SLXX.L","2020-08-19","127.61","127.88","127.35","127.42","37273",
"SLXX.L","2020-08-18","127.83","127.83","127.33","127.48","14968",
"SLXX.L","2020-08-17","127.67","127.67","126.69","127.48","9662",
"SLXX.L","2020-08-14","126.66","127.51","126.66","127.07","12021",
"SLXX.L","2020-08-13","127.51","127.52","127.02","127.11","14884",
"SLXX.L","2020-08-12","127.49","127.49","127.09","127.26","80993",
"SLXX.L","2020-08-11","128.03","128.15","127.07","127.09","97419",
"SLXX.L","2020-08-10","127.65","128.36","127.65","128.18","16735",
"SLXX.L","2020-08-07","127.73","128.57","127.73","128.18","9249",
"SLXX.L","2020-08-06","128.28","128.49","127.55","128.44","36822",
"SLXX.L","2020-08-05","128.02","128.21","127.61","127.96","18313",
"SLXX.L","2020-08-04","127.51","128.39","127.51","128.18","126835",
"SLXX.L","2020-08-03","128.01","128.35","127.8","128.13","13274",
"SLXX.L","2020-07-31","127.75","128.53","127.75","128.36","16661",
"SLXX.L","2020-07-30","128.18","128.56","127.46","128.22","21540",
"SLXX.L","2020-07-29","128.62","128.64","127.85","128.09","12761",
"SLXX.L","2020-07-28","127.87","128.13","127.23","127.83","33393",
"SLXX.L","2020-07-27","127.73","128.1","127.66","128.04","6593",
"SLXX.L","2020-07-24","127.67","128.04","127.55","127.74","44845",
"SLXX.L","2020-07-23","127.57","128.22","127.57","128.18","11355",
"SLXX.L","2020-07-22","127.03","127.99","127.03","127.99","19165",
"SLXX.L","2020-07-21","127.12","127.6","127.11","127.55","16036",
"SLXX.L","2020-07-20","127.3","127.32","126.79","127.19","28961",
"SLXX.L","2020-07-17","127.63","127.63","126.95","127.22","12920",
"SLXX.L","2020-07-16","126.76","127.2","126.49","127.01","17087",
"SLXX.L","2020-07-15","127.23","127.23","126.53","126.9","12599",
"SLXX.L","2020-07-14","126.72","127.12","126.57","126.81","5712",
"SLXX.L","2020-07-13","126.79","126.88","126.33","126.79","10892",
"SLXX.L","2020-07-10","126.86","127.08","126.63","127.07","13950",
"SLXX.L","2020-07-09","126.52","127.02","126.48","127.02","6452",
"SLXX.L","2020-07-08","126.81","126.81","126.25","126.25","14863",
"SLXX.L","2020-07-07","126.6","126.75","126.04","126.19","81880",
"SLXX.L","2020-07-06","126.5","126.7","125.96","126.52","20400",
"SLXX.L","2020-07-03","126.05","126.3","125.98","126.13","32085",
"SLXX.L","2020-07-02","125.33","126.22","124.78","126.22","21900",
"SLXX.L","2020-07-01","126.27","126.27","125.08","125.6","15540",
"SLXX.L","2020-06-30","125.2","126.03","125.2","125.65","8646",
"SLXX.L","2020-06-29","125.75","125.94","125.45","125.93","7783",
"SLXX.L","2020-06-26","126.1","126.16","125.56","125.75","12366",
"SLXX.L","2020-06-25","126.05","126.39","125.3","126.12","9555",
"SLXX.L","2020-06-24","125.62","125.77","125.13","125.69","30410",
"SLXX.L","2020-06-23","124.7","126.01","124.7","125.42","13022",
"SLXX.L","2020-06-22","125.71","125.71","124.78","125.5","47278",
"SLXX.L","2020-06-19","125.32","125.36","124.62","125.25","24319",
"SLXX.L","2020-06-18","126.65","126.65","124.86","125.13","71896",
"SLXX.L","2020-06-17","125.78","126.09","125.28","126","14265",
"SLXX.L","2020-06-16","125.5","125.78","124.91","125.78","40674",
"SLXX.L","2020-06-15","125.76","125.76","124.64","124.65","19368",
"SLXX.L","2020-06-12","125.52","125.52","124.78","125.06","60348",
"SLXX.L","2020-06-11","125.44","125.93","125.27","125.73","21262",
"SLXX.L","2020-06-10","124.83","125.27","124.45","125.27","24275",
"SLXX.L","2020-06-09","125.19","125.19","124.42","124.55","13761",
"SLXX.L","2020-06-08","125.54","125.97","124.72","125.27","8505",
"SLXX.L","2020-06-05","124.87","125.42","124.42","125.42","14522",
"SLXX.L","2020-06-04","124.81","125.62","124.39","124.94","26009",
"SLXX.L","2020-06-03","123.9","125.14","123.9","124.7","45058",
"SLXX.L","2020-06-02","123.62","124.69","123.62","124.25","27235",
"SLXX.L","2020-06-01","123.91","124.46","123.49","123.85","11653",
"SLXX.L","2020-05-29","124.32","124.45","123.9","124.4","18587",
"SLXX.L","2020-05-28","123.97","124.24","123.29","124.03","81594",
"SLXX.L","2020-05-27","122.67","123.87","122.67","123.87","20032",
"SLXX.L","2020-05-26","122.76","123.38","122.02","122.99","43634",
"SLXX.L","2020-05-22","122.72","123.06","122.43","123.01","13635",
"SLXX.L","2020-05-21","122.88","122.99","121.87","122.97","37219",
"SLXX.L","2020-05-20","121.88","122.31","121.34","122.12","31277",
"SLXX.L","2020-05-19","121.72","121.91","120.74","121.36","25194",
"SLXX.L","2020-05-18","121.47","121.71","120.64","121.52","14915",
"SLXX.L","2020-05-15","121.93","121.93","120.86","121.39","8540",
"SLXX.L","2020-05-14","121.7","122.02","120.86","121.55","19712",
"SLXX.L","2020-05-13","122.49","122.53","121.79","122.05","53205",
"SLXX.L","2020-05-12","121.51","122.16","121.51","122","12600",
"SLXX.L","2020-05-11","121.46","122.14","121.46","121.79","10476",
"SLXX.L","2020-05-07","122.83","122.83","121.67","121.92","12322",
"SLXX.L","2020-05-06","122.51","122.7","122.16","122.25","17812",
"SLXX.L","2020-05-05","122.82","122.82","122.16","122.28","89524",
"SLXX.L","2020-05-04","122.53","123.3","122.16","122.17","22306",
"SLXX.L","2020-05-01","123.73","123.73","122.52","123.01","17197",
"SLXX.L","2020-04-30","124.51","124.51","122.48","123.06","11956",
"SLXX.L","2020-04-29","122.63","122.91","122.09","122.69","15780",
"SLXX.L","2020-04-28","121.58","122.57","121.58","122.57","23959",
"SLXX.L","2020-04-27","122.37","122.53","121.24","122.42","12199",
"SLXX.L","2020-04-24","122.8","122.8","121.83","122.04","80029",
"SLXX.L","2020-04-23","121.82","122.32","121.23","122.3","59072",
"SLXX.L","2020-04-22","121.74","122.27","121.16","121.49","11677",
"SLXX.L","2020-04-21","121.97","122.77","120.75","121.95","7084",
"SLXX.L","2020-04-20","122.34","122.34","120.83","121.14","13182",
"SLXX.L","2020-04-17","121.71","122.7","120.93","122.57","17098",
"SLXX.L","2020-04-16","121.27","122.38","120.9","121.84","66962",
"SLXX.L","2020-04-15","122.12","123.06","120.9","121.31","23097",
"SLXX.L","2020-04-14","119.92","122.9","119.92","122.12","13865",
"SLXX.L","2020-04-09","120.02","122.1","118.57","121.61","129758",
"SLXX.L","2020-04-08","118.01","120.05","118.01","119.85","22789",
"SLXX.L","2020-04-07","118.27","119.46","117.05","118.87","31529",
"SLXX.L","2020-04-06","118.1","118.41","116.51","117.42","10822",
"SLXX.L","2020-04-03","114.85","118.5","114.85","118.37","18894",
"SLXX.L","2020-04-02","115.78","117.64","115.15","117.64","25111",
"SLXX.L","2020-04-01","116.49","118.22","115.28","117.35","8560",
"SLXX.L","2020-03-31","114.03","117.07","113.32","114.4","40320",
"SLXX.L","2020-03-30","115.57","116.29","113.92","114.15","133816",
"SLXX.L","2020-03-27","116.57","116.57","113.29","114.31","11668",
"SLXX.L","2020-03-26","111.61","114.59","111.35","114","114982",
"SLXX.L","2020-03-25","110.09","113.46","109.51","111.45","42942",
"SLXX.L","2020-03-24","110.65","111.94","106.63","108.89","35131",
"SLXX.L","2020-03-23","108.29","109.18","105.47","105.9","19376",
"SLXX.L","2020-03-20","106.96","110.99","106.96","109.95","51818",
"SLXX.L","2020-03-19","103.92","107.18","101.58","106.75","36235",
"SLXX.L","2020-03-18","105.77","108.7","102.14","102.8","32173",
"SLXX.L","2020-03-17","108.98","113.55","107.56","107.56","55419",
"SLXX.L","2020-03-16","112.18","117.02","106.23","107.56","42492",
"SLXX.L","2020-03-13","113.05","118.88","110.83","113.92","41043",
"SLXX.L","2020-03-12","120.21","120.97","113.02","113.13","393231",
"SLXX.L","2020-03-11","122.29","122.91","121.23","121.58","27442",
"SLXX.L","2020-03-10","122.35","123.22","121.4","122.16","126182",
"SLXX.L","2020-03-09","126.06","126.57","121.75","121.75","146418",
"SLXX.L","2020-03-06","124.58","125.55","124.4","124.63","22101",
"SLXX.L","2020-03-05","124.49","124.94","123.97","124.31","10576",
"SLXX.L","2020-03-04","124.55","124.9","0.80402","124.55","29823",
"SLXX.L","2020-03-03","123.6","124.7","123.32","124.7","11337",
"SLXX.L","2020-03-02","122.94","124.21","122.94","123.38","18751",
"SLXX.L","2020-02-28","123.94","124.48","123.19","123.19","29835",
"SLXX.L","2020-02-27","124.22","124.77","124.08","124.08","15468",
"SLXX.L","2020-02-26","124.88","124.96","124.16","124.51","91438",
"SLXX.L","2020-02-25","125.19","125.19","124.67","124.75","31094",
"SLXX.L","2020-02-24","124.79","125.8","124.79","124.89","22662",
"SLXX.L","2020-02-21","125.07","125.16","124.65","124.96","22435",
"SLXX.L","2020-02-20","124.75","124.97","124.57","124.8","12243",
"SLXX.L","2020-02-19","124.34","124.73","124.33","124.57","26030",
"SLXX.L","2020-02-18","124.32","124.6","124.24","124.3","52429",
"SLXX.L","2020-02-17","123.79","124.48","123.79","124.3","19802",
"SLXX.L","2020-02-14","124.29","124.64","124.2","124.47","8422",
"SLXX.L","2020-02-13","124.65","124.96","123.9","123.9","38610",
"SLXX.L","2020-02-12","124.65","124.83","124.38","124.55","17774",
"SLXX.L","2020-02-11","124.51","124.96","124.34","124.88","17991",
"SLXX.L","2020-02-10","125.12","125.12","124.54","124.64","24592",
"SLXX.L","2020-02-07","124.82","124.91","124.46","124.46","16826",
"SLXX.L","2020-02-06","124.62","124.62","123.92","124.38","9757",
"SLXX.L","2020-02-05","125.04","125.04","124.01","124.39","25508",
